"Project_name","SiteID","BASIN","LOCATION","RIVMILE","SAMPLE_DATE","cas_rn","chemical_name","fraction","result_value","result_unit","Health..Water.Source.","Health.Fish.Consumption.","Aquatic.Chronic.","Aquatic..Acute.","Wildlife","Aesthetic.Water.Source.","Aesthetic.Food.Source.","Recreation","HWS","HFS","AC","AA","W","EWS","EFS","R"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","7439-96-5","Manganese","T",53.3,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",1310,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","KN","Nitrogen","T",1780,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","14797-55-8","NITROGEN, NITRATE (AS N)","T",1310,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",150,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","PER_SAT","Percent Saturation","T",97,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","PH","PH","T",7.31,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",165,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","SALI","Salinity","T",0.2,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","7440-23-5","Sodium","T",53300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","14808-79-8","SULFATE (AS SO4)","T",9700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",239000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","TEMP","water temperature","T",20.6,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","7440-66-6","Zinc","D",6.1,"ug/l","NS","NS","71.8983257987078","102.004342950143","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-08-21","7440-66-6","Zinc","T",5.1,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",72000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-70-2","Calcium","T",31500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","DOC","Carbon, Dissolved Organic (DOC)","D",3800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","16887-00-6","CHLORIDE (AS CL)","T",140000,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","COND","Conductivity","T",635,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-50-8","Copper","D",5.2,"ug/l","NS","NS","10.0167588937439","15.2049979082135","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-50-8","Copper","T",5.2,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7782-44-7","Dissolved Oxygen","D",8270,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","16984-48-8","Fluoride, undistilled","T",120,"ug/l","1500","NS","2386.80036188124","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","HARD","HARDNESS (AS CACO3)","T",114000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7439-89-6","Iron","T",182,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7439-95-4","Magnesium","T",8500,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7439-96-5","Manganese","T",40.3,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-02-0","Nickel","D",1.2,"ug/l","NS","NS","58.1031208941517","523.125755093467","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",3200,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","KN","Nitrogen","T",3590,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","14797-55-8","NITROGEN, NITRATE (AS N)","T",3200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",284,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","PER_SAT","Percent Saturation","T",96,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","PH","PH","T",7.6,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",314,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","SALI","Salinity","T",0.31,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-23-5","Sodium","T",81100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","14808-79-8","SULFATE (AS SO4)","T",14700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",356000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","TURB","TURBIDITY","T",1.47,"ntu","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","TEMP","water temperature","T",22.6,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-66-6","Zinc","D",16.8,"ug/l","NS","NS","92.3668992401759","130.939493703712","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-09-05","7440-66-6","Zinc","T",14.8,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",40800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7429-90-5","Aluminum","D",15.5,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7440-70-2","Calcium","T",14700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","DOC","Carbon, Dissolved Organic (DOC)","D",4300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","16887-00-6","CHLORIDE (AS CL)","T",53000,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","COND","Conductivity","T",288.6,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7440-50-8","Copper","D",2.1,"ug/l","NS","NS","5.14708947565539","7.29697578508609","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7440-50-8","Copper","T",2.2,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7782-44-7","Dissolved Oxygen","D",11000,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","16984-48-8","Fluoride, undistilled","T",110,"ug/l","1500","NS","1177.29263371462","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","HARD","HARDNESS (AS CACO3)","T",52300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7439-89-6","Iron","T",288,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7439-95-4","Magnesium","T",3780,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7439-96-5","Manganese","T",33,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",831,"ug/l","10000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","14797-55-8","NITROGEN, NITRATE (AS N)","T",831,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",78.8,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","PER_SAT","Percent Saturation","T",110,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","PH","PH","T",7.26,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",97,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","SALI","Salinity","T",0.14,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","7440-23-5","Sodium","T",32200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","14808-79-8","SULFATE (AS SO4)","T",8310,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",151000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-1.1",15,"RAMA","1.1","2018-10-01","TEMP","water temperature","T",15.7,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",106000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-70-2","Calcium","T",53800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","DOC","Carbon, Dissolved Organic (DOC)","D",5100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","16887-00-6","CHLORIDE (AS CL)","T",239000,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","COND","Conductivity","T",1126,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-50-8","Copper","D",8.7,"ug/l","NS","NS","16.19318047367","25.8226658672984","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-50-8","Copper","T",9.1,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7782-44-7","Dissolved Oxygen","D",12400,"ug/l","NS","NS","5000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","16984-48-8","Fluoride, undistilled","T",120,"ug/l","1500","NS","3974.08910967979","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","HARD","HARDNESS (AS CACO3)","T",200000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7439-95-4","Magnesium","T",16000,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7439-96-5","Manganese","T",33.4,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-02-0","Nickel","D",2.3,"ug/l","NS","NS","93.4822878022387","841.6586173314","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","KN","Nitrogen","T",11900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7664-41-7","Nitrogen, ammonia (As N)","T",49.9,"ug/l","2000","NS","370","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","KN","NITROGEN, KJELDAHL, TOTAL","T",860,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","14797-55-8","NITROGEN, NITRATE (AS N)","T",11000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","14797-65-0","NITROGEN, NITRITE","T",19,"ug/l","1000","NS","100","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","PER_SAT","Percent Saturation","T",147,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","PH","PH","T",8.27,"pH units","8.5-6.5","NS","8.5-6.5","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",1700,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","SALI","Salinity","T",0.56,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-23-5","Sodium","T",128000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","14808-79-8","SULFATE (AS SO4)","T",34500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",587000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","TEMP","water temperature","T",23,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-66-6","Zinc","D",19.3,"ug/l","NS","NS","148.943905449142","210.822952955716","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-10","7440-66-6","Zinc","T",20.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",82400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7440-70-2","Calcium","T",33500,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","DOC","Carbon, Dissolved Organic (DOC)","D",4900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","16887-00-6","CHLORIDE (AS CL)","T",132000,"ug/l","250000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","COND","Conductivity","T",629,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7440-50-8","Copper","D",3.5,"ug/l","NS","NS","10.6887259573668","16.3334982300946","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7440-50-8","Copper","T",3.7,"ug/l","200","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7782-44-7","Dissolved Oxygen","D",8400,"ug/l","NS","NS","5000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","16984-48-8","Fluoride, undistilled","T",100,"ug/l","1500","NS","2557.09775496457","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","HARD","HARDNESS (AS CACO3)","T",123000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7439-89-6","Iron","T",320,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","V","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7439-95-4","Magnesium","T",9430,"ug/l","35000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7439-96-5","Manganese","T",73.7,"ug/l","NS","NS","NS","NS","NS","300","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","7440-02-0","Nickel","D",1.3,"ug/l","NS","NS","61.9608947135749","557.858843630002","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","KN","Nitrogen","T",3690,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","14797-55-8","NITROGEN, NITRATE (AS N)","T",3100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-RAMA-11.8",15,"RAMA","11.8","2018-07-31","14797-65-0","NITROGEN, NITRITE","T",22,"ug/l","1000","NS","100","NS","NS","NS","NS","NS","NV","NS","NV","NS","NS","NS","NS","NS"
