Project_name,SiteID,BASIN,LOCATION,RIVMILE,SAMPLE_DATE,cas_rn,chemical_name,fraction,result_value,result_unit,Health..Water.Source.,Health.Fish.Consumption.,Aquatic.Chronic.,Aquatic..Acute.,Wildlife,Aesthetic.Water.Source.,Aesthetic.Food.Source.,Recreation,HWS,HFS,AC,AA,W,EWS,EFS,R
Ramapo RAS 2129,15-KJSTP-001,15,KJSTP,001,8/22/2018,7440-66-6,Zinc,T,11.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2130,15-KJSTP-001,15,KJSTP,001,9/6/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,7200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2131,15-KJSTP-001,15,KJSTP,001,9/6/2018,7429-90-5,Aluminum,D,26.2,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2132,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-70-2,Calcium,T,80900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2133,15-KJSTP-001,15,KJSTP,001,9/6/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,3000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2134,15-KJSTP-001,15,KJSTP,001,9/6/2018,16887-00-6,CHLORIDE (AS CL),T,2110000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2135,15-KJSTP-001,15,KJSTP,001,9/6/2018,COND,Conductivity,T,6561,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2136,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-50-8,Copper,D,39.9,ug/l,NS,NS,22.37544449,36.88538632,NS,NS,NS,NS,NS,NS,V,V,NS,NS,NS,NS
Ramapo RAS 2137,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-50-8,Copper,T,40,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2138,15-KJSTP-001,15,KJSTP,001,9/6/2018,7782-44-7,Dissolved Oxygen,D,8040,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2139,15-KJSTP-001,15,KJSTP,001,9/6/2018,16984-48-8,"Fluoride, undistilled",T,100,ug/l,NS,NS,5601.516778,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2140,15-KJSTP-001,15,KJSTP,001,9/6/2018,HARD,HARDNESS (AS CACO3),T,292000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2141,15-KJSTP-001,15,KJSTP,001,9/6/2018,7439-89-6,Iron,T,132,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2142,15-KJSTP-001,15,KJSTP,001,9/6/2018,7439-95-4,Magnesium,T,21800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2143,15-KJSTP-001,15,KJSTP,001,9/6/2018,7439-96-5,Manganese,T,543,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2144,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-02-0,Nickel,D,10.2,ug/l,NS,NS,128.7572962,1159.253699,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2145,15-KJSTP-001,15,KJSTP,001,9/6/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,34400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2146,15-KJSTP-001,15,KJSTP,001,9/6/2018,KN,Nitrogen,T,35800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2147,15-KJSTP-001,15,KJSTP,001,9/6/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,681,ug/l,NS,NS,5.708,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2148,15-KJSTP-001,15,KJSTP,001,9/6/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1390,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2149,15-KJSTP-001,15,KJSTP,001,9/6/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,34200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2150,15-KJSTP-001,15,KJSTP,001,9/6/2018,14797-65-0,"NITROGEN, NITRITE",T,141,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 2151,15-KJSTP-001,15,KJSTP,001,9/6/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,5.6,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2152,15-KJSTP-001,15,KJSTP,001,9/6/2018,PER_SAT,Percent Saturation,T,102,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2153,15-KJSTP-001,15,KJSTP,001,9/6/2018,PH,PH,T,6.89,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2154,15-KJSTP-001,15,KJSTP,001,9/6/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,67.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2155,15-KJSTP-001,15,KJSTP,001,9/6/2018,SALI,Salinity,T,3.58,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2156,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-23-5,Sodium,T,1150000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2157,15-KJSTP-001,15,KJSTP,001,9/6/2018,14808-79-8,SULFATE (AS SO4),T,58800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2158,15-KJSTP-001,15,KJSTP,001,9/6/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,3790000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2159,15-KJSTP-001,15,KJSTP,001,9/6/2018,TURB,TURBIDITY,T,1.23,ntu,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2160,15-KJSTP-001,15,KJSTP,001,9/6/2018,TEMP,water temperature,T,25.5,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2161,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-66-6,Zinc,D,36.3,ug/l,NS,NS,205.4578148,290.5186831,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2162,15-KJSTP-001,15,KJSTP,001,9/6/2018,7440-66-6,Zinc,T,37.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2163,15-KJSTP-001,15,KJSTP,001,10/2/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,10400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2164,15-KJSTP-001,15,KJSTP,001,10/2/2018,7429-90-5,Aluminum,D,26.7,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2165,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-70-2,Calcium,T,70900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2166,15-KJSTP-001,15,KJSTP,001,10/2/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,3900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2167,15-KJSTP-001,15,KJSTP,001,10/2/2018,16887-00-6,CHLORIDE (AS CL),T,224000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2168,15-KJSTP-001,15,KJSTP,001,10/2/2018,COND,Conductivity,T,1133,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2169,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-50-8,Copper,D,4.3,ug/l,NS,NS,20.19606098,32.94440373,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2170,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-50-8,Copper,T,4.6,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2171,15-KJSTP-001,15,KJSTP,001,10/2/2018,7782-44-7,Dissolved Oxygen,D,8200,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2172,15-KJSTP-001,15,KJSTP,001,10/2/2018,16984-48-8,"Fluoride, undistilled",T,100,ug/l,NS,NS,5024.192616,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2173,15-KJSTP-001,15,KJSTP,001,10/2/2018,HARD,HARDNESS (AS CACO3),T,259000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2174,15-KJSTP-001,15,KJSTP,001,10/2/2018,7439-95-4,Magnesium,T,20000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2175,15-KJSTP-001,15,KJSTP,001,10/2/2018,7439-96-5,Manganese,T,137,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2176,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-02-0,Nickel,D,4.4,ug/l,NS,NS,116.3347756,1047.408752,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2177,15-KJSTP-001,15,KJSTP,001,10/2/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,33800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2178,15-KJSTP-001,15,KJSTP,001,10/2/2018,KN,Nitrogen,T,35100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2179,15-KJSTP-001,15,KJSTP,001,10/2/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,33600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2180,15-KJSTP-001,15,KJSTP,001,10/2/2018,14797-65-0,"NITROGEN, NITRITE",T,248,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 2181,15-KJSTP-001,15,KJSTP,001,10/2/2018,PER_SAT,Percent Saturation,T,94,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2182,15-KJSTP-001,15,KJSTP,001,10/2/2018,PH,PH,T,6.97,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2183,15-KJSTP-001,15,KJSTP,001,10/2/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,69.1,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2184,15-KJSTP-001,15,KJSTP,001,10/2/2018,SALI,Salinity,T,0.56,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2185,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-23-5,Sodium,T,106000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2186,15-KJSTP-001,15,KJSTP,001,10/2/2018,14808-79-8,SULFATE (AS SO4),T,51200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2187,15-KJSTP-001,15,KJSTP,001,10/2/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,664000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2188,15-KJSTP-001,15,KJSTP,001,10/2/2018,TEMP,water temperature,T,21.1,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2189,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-66-6,Zinc,D,18.2,ug/l,NS,NS,185.5461898,262.4484831,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2190,15-KJSTP-001,15,KJSTP,001,10/2/2018,7440-66-6,Zinc,T,20.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2191,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,112000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2192,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-70-2,Calcium,T,67300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2193,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,8200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2194,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,16887-00-6,CHLORIDE (AS CL),T,274000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2195,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,COND,Conductivity,T,1380,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2196,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-50-8,Copper,D,16.9,ug/l,NS,NS,19.72871445,32.10481734,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2197,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-50-8,Copper,T,17.2,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2198,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7782-44-7,Dissolved Oxygen,D,8400,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2199,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,16984-48-8,"Fluoride, undistilled",T,130,ug/l,NS,NS,4900.875673,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2200,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,HARD,HARDNESS (AS CACO3),T,252000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2201,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7439-95-4,Magnesium,T,20400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2202,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7439-96-5,Manganese,T,23.4,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2203,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-02-0,Nickel,D,3.1,ug/l,NS,NS,113.6692026,1023.409527,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2204,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,KN,Nitrogen,T,19600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2205,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,75.3,ug/l,NS,NS,29.06,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2206,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1230,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2207,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,18300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2208,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,14797-65-0,"NITROGEN, NITRITE",T,47,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2209,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,PER_SAT,Percent Saturation,T,100,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2210,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,PH,PH,T,7.59,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2211,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,3190,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2212,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,SALI,Salinity,T,0.7,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2213,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-23-5,Sodium,T,147000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2214,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,14808-79-8,SULFATE (AS SO4),T,45400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2215,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,745000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2216,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,TEMP,water temperature,T,23.2,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2217,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-66-6,Zinc,D,37.8,ug/l,NS,NS,181.274911,256.4258802,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2218,15-OCSDSTP-001,15,OCSDSTP,001,7/10/2018,7440-66-6,Zinc,T,40.4,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2219,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,107000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2220,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7440-70-2,Calcium,T,61600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2221,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2222,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,16887-00-6,CHLORIDE (AS CL),T,254000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2223,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,COND,Conductivity,T,1204,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2224,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7440-50-8,Copper,D,13.7,ug/l,NS,NS,17.49893109,28.12788377,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2225,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7440-50-8,Copper,T,15,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2226,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7782-44-7,Dissolved Oxygen,D,7850,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2227,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,NS,NS,4315.053722,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2228,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,HARD,HARDNESS (AS CACO3),T,219000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2229,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7439-95-4,Magnesium,T,15800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2230,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7439-96-5,Manganese,T,40.2,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2231,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7440-02-0,Nickel,D,2.8,ug/l,NS,NS,100.9424118,908.825113,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2232,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,KN,Nitrogen,T,15800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2233,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,58.8,ug/l,NS,NS,18.74,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2234,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,14600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2235,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,14797-65-0,"NITROGEN, NITRITE",T,31,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2236,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,PER_SAT,Percent Saturation,T,92,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2237,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,PH,PH,T,7.42,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2238,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,2400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2239,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,SALI,Salinity,T,0.61,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2240,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,7440-23-5,Sodium,T,157000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2241,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,707000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2242,15-OCSDSTP-001,15,OCSDSTP,001,8/1/2018,TEMP,water temperature,T,22.5,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2243,15-OCSDSTP-001,15,OCSDSTP,001,8/21/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,109000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2244,15-OCSDSTP-001,15,OCSDSTP,001,8/21/2018,7440-70-2,Calcium,T,60300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2245,15-OCSDSTP-001,15,OCSDSTP,001,8/21/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2246,15-OCSDSTP-001,15,OCSDSTP,001,8/21/2018,16887-00-6,CHLORIDE (AS CL),T,238000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
